"STATION","NAME","DATE","TMAX"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-28","46"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-29","50"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-30","50"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-31","45"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-01","47"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-02","52"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-03","36"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-04","36"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-05","52"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-06","53"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-07","26"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-08","47"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-09","49"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-10","49"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-11","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-12","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-13","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-14","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-15","46"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-16","46"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-17","53"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-18","45"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-19","54"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-20","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-21","51"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-22","38"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-23","40"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-24","36"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-25","49"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-26","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-27","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-28","30"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-29","28"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-30","40"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-01-31","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-01","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-02","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-03","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-04","47"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-05","53"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-06","42"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-07","51"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-08","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-09","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-10","50"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-11","40"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-12","35"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-13","45"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-14","57"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-15","48"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-16","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-17","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-18","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-19","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-20","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-21","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-22","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-23","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-24","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-25","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-26","49"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-27","50"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-02-28","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-01","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-02","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-03","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-04","44"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-05","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-06","47"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-07","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-08","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-09","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-10","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-11","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-12","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-13","53"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-14","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-15","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-16","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-17","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-18","50"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-19","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-20","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-21","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-22","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-23","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-24","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-25","52"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-26","53"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-27","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-28","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-29","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-30","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-03-31","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-01","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-02","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-03","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-04","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-05","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-06","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-07","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-08","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-09","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-10","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-11","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-12","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-13","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-14","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-15","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-16","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-17","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-18","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-19","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-20","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-21","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-22","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-23","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-24","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-25","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-26","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-27","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-28","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-29","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-04-30","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-01","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-02","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-03","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-04","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-05","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-06","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-07","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-08","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-09","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-10","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-11","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-12","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-13","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-14","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-15","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-16","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-17","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-18","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-19","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-20","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-21","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-22","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-23","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-24","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-25","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-26","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-27","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-28","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-29","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-30","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-05-31","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-01","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-02","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-03","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-04","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-05","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-06","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-07","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-08","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-09","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-10","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-11","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-12","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-13","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-14","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-15","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-16","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-17","91"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-18","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-19","93"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-20","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-21","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-22","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-23","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-24","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-25","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-26","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-27","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-28","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-29","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-06-30","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-01","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-02","93"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-03","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-04","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-05","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-06","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-07","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-08","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-09","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-10","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-11","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-12","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-13","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-14","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-15","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-16","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-17","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-18","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-19","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-20","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-21","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-22","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-23","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-24","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-25","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-26","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-27","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-28","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-29","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-30","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-07-31","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-01","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-02","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-03","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-04","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-05","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-06","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-07","95"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-08","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-09","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-10","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-11","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-12","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-13","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-14","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-15","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-16","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-17","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-18","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-19","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-20","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-21","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-22","93"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-23","93"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-24","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-25","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-26","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-27","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-28","91"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-29","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-30","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-08-31","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-01","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-02","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-03","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-04","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-05","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-06","91"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-07","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-08","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-09","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-10","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-11","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-12","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-13","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-14","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-15","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-16","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-17","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-18","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-19","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-20","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-21","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-22","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-23","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-24","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-25","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-26","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2014-09-27","78"
